,mean,std,min,max
average_cost,-0.43775917573708384,0.23108411709865795,-1.0581215817784881,0.14554276404132288
accuracy,0.07741111273984667,0.03656766044586153,-0.03709572145574036,0.16491638720712998
precision,0.23783414477122838,0.11602467518258354,-0.037359322427195696,0.5118541033434651
recall,0.25080018152938505,0.13988607018737056,-0.11145299145299148,0.6446017699115043
specificity,0.04447806470879817,0.027232363657655904,-0.04184188393608079,0.11449014960369042
f1,0.2489032791459943,0.12065001872989342,-0.03907103825136604,0.5674809016316136
roc_auc,0.10191232666151481,0.04312711159392589,0.0010474382173287777,0.2062971739019136
average_precision,0.25327081034458665,0.10715027177557229,-0.10118888011675714,0.4985390931994148
