,mean,std,min,max
average_cost,-0.018238881892275703,0.05416338766643157,-0.3058810290112759,0.07051383043370618
accuracy,0.004747490681173745,0.028229435947132116,-0.06415340640543771,0.08294208998221958
precision,0.00213166522218389,0.008384457503852758,-0.015933604146238983,0.04072919490376789
recall,0.009374253082217671,0.02570057186402551,-0.013274336283185972,0.15557522123893808
specificity,0.00383114988156819,0.032296750300464874,-0.08275106959317481,0.0814218722124525
f1,0.003534139665757815,0.012703309421588897,-0.02240885442039009,0.06507531577776288
roc_auc,0.03509212794916679,0.051893062227927646,-0.06646268500857389,0.1841959381614554
average_precision,0.03991474226724478,0.09811600005840855,-0.1576583755599683,0.2819332868829393
