,mean,std,min,max
average_cost,-0.07288296935983771,0.09807224161625894,-0.5111811361968024,0.0613715648983818
accuracy,0.016340851364614425,0.03736177158530244,-0.06666966757444126,0.10673628772703747
precision,0.013910601864327283,0.022516843031187235,-0.03630295250320931,0.08821839080459767
recall,0.0393403827244535,0.05508681546269186,-0.05752212389380518,0.2765811965811965
f1,0.02079376957358256,0.030493171017283716,-0.04019900497512441,0.133775838403704
roc_auc,0.05418062677888932,0.042456288846361774,-0.045756159359246595,0.1780185663322752
