Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
average_cost,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + MEC),-0.09579174393291923,-1.6346040191808702,0.10530807324519038,False,No Diff,accuracy,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + MEC),0.4645101991453681,14.011024713367968,3.1247215738166466e-25,True,Better,precision,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + MEC),0.1983073711811247,10.338724142255083,1.9978249531949773e-17,True,Better,recall,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + MEC),-0.2566615384615385,-7.6084217159041225,1.6394347284258798e-11,True,Worse,f1,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + MEC),0.18880671767440743,8.318461175103499,4.964831100304676e-13,True,Better,roc_auc,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + MEC),0.004513965858702451,0.21729020150938275,0.8284293844546907,False,No Diff
average_cost,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + STD),-0.0022337337740869767,-0.03064759208634119,0.9756122875142685,False,No Diff,accuracy,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + STD),0.003949850842538294,0.21825457951824112,0.8276800236726639,False,No Diff,precision,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + STD),0.0033049653349833674,0.13571060799157658,0.8923256254449558,False,No Diff,recall,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + STD),-0.0011999999999999789,-0.026303455160395815,0.9790682473378265,False,No Diff,f1,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + STD),0.0029767390951662698,0.10674840510498891,0.9152045997157405,False,No Diff,roc_auc,LogisticRegression (Balanced + STD),LogisticRegression (SMOTE + STD),0.003644474823422117,0.14964106299975066,0.8813522388132252,False,No Diff
average_cost,LogisticRegression (Baseline),LogisticRegression (Balanced + MEC),0.2832951705232606,4.573699813691782,1.3893669475440192e-05,True,Better,accuracy,LogisticRegression (Baseline),LogisticRegression (Balanced + MEC),0.5691106990244298,19.402199863997684,1.659828353152331e-35,True,Better,precision,LogisticRegression (Baseline),LogisticRegression (Balanced + MEC),0.42924018603167957,9.253330970009541,4.6525927056176004e-15,True,Better,recall,LogisticRegression (Baseline),LogisticRegression (Balanced + MEC),-0.5932153846153847,-16.20244215357753,1.340748771796938e-29,True,Worse,f1,LogisticRegression (Baseline),LogisticRegression (Balanced + MEC),0.1630688911915063,4.469309036008007,2.0904359777156026e-05,True,Better,roc_auc,LogisticRegression (Baseline),LogisticRegression (Balanced + MEC),-0.012658223355591747,-0.4944131238820152,0.6221097864908908,False,No Diff
average_cost,LogisticRegression (Baseline),LogisticRegression (Balanced + STD),0.3908667257921471,5.137222676279343,1.4005642180959483e-06,True,Better,accuracy,LogisticRegression (Baseline),LogisticRegression (Balanced + STD),0.09053857937595755,4.686339918305036,8.88700099045651e-06,True,Better,precision,LogisticRegression (Baseline),LogisticRegression (Balanced + STD),0.22752725127723433,4.58177680965693,1.345833083393122e-05,True,Better,recall,LogisticRegression (Baseline),LogisticRegression (Balanced + STD),-0.3349692307692308,-7.0950886295201645,1.9644975558251467e-10,True,Worse,f1,LogisticRegression (Baseline),LogisticRegression (Balanced + STD),-0.030301209921594685,-0.7545469145367392,0.4523120363215538,False,No Diff,roc_auc,LogisticRegression (Baseline),LogisticRegression (Balanced + STD),-0.012589616523827063,-0.4703284518521471,0.6391548812599748,False,No Diff
average_cost,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + MEC),0.25049342900911076,4.109601348508424,8.180500014815447e-05,True,Better,accuracy,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + MEC),0.607641296460534,24.15232849805492,2.7377778415101654e-43,True,Better,precision,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + MEC),0.4370881131842359,9.487857468501105,1.433420048273132e-15,True,Better,recall,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + MEC),-0.5971846153846154,-16.350884122239524,6.931908564817763e-30,True,Worse,f1,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + MEC),0.1739922608392817,4.8185083833651685,5.220184726600781e-06,True,Better,roc_auc,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + MEC),-0.014089686629160436,-0.49648577867248284,0.6206523308375181,False,No Diff
average_cost,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + STD),0.45193017818269776,6.224539859349658,1.1689130539840704e-08,True,Better,accuracy,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + STD),0.1811791502055955,8.361229485792073,4.0148721049021596e-13,True,Better,precision,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + STD),0.2989507399665432,6.373947133774956,5.876328574965832e-09,True,Better,recall,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + STD),-0.4406,-9.935633233082907,1.5115555871086492e-16,True,Worse,f1,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + STD),0.017205059807799628,0.4410647676981343,0.6601278374097905,False,No Diff,roc_auc,LogisticRegression (Baseline),LogisticRegression (Cost-sensitive + STD),-0.013144995355521938,-0.47246833489364476,0.6376324178244042,False,No Diff
average_cost,LogisticRegression (Baseline),LogisticRegression (SMOTE + MEC),0.29507498185922787,4.640507825194222,1.0666952144518188e-05,True,Better,accuracy,LogisticRegression (Baseline),LogisticRegression (SMOTE + MEC),0.5550487785213256,16.49714438528837,3.628722293854868e-30,True,Better,precision,LogisticRegression (Baseline),LogisticRegression (SMOTE + MEC),0.425834622458359,9.159268065557658,7.457738546732578e-15,True,Better,recall,LogisticRegression (Baseline),LogisticRegression (SMOTE + MEC),-0.5916307692307693,-16.297919634288238,8.768715193825948e-30,True,Worse,f1,LogisticRegression (Baseline),LogisticRegression (SMOTE + MEC),0.15850550775281275,4.2662374675079935,4.554386590467736e-05,True,Better,roc_auc,LogisticRegression (Baseline),LogisticRegression (SMOTE + MEC),-0.008075650665124612,-0.3088555526100929,0.7580804293323402,False,No Diff
average_cost,LogisticRegression (Baseline),LogisticRegression (SMOTE + STD),0.3886329920180601,5.21737980426684,9.990883023950246e-07,True,Better,accuracy,LogisticRegression (Baseline),LogisticRegression (SMOTE + STD),0.09448843021849584,4.949511271432644,3.056275669948584e-06,True,Better,precision,LogisticRegression (Baseline),LogisticRegression (SMOTE + STD),0.2308322166122177,4.720857795180434,7.740223857501745e-06,True,Better,recall,LogisticRegression (Baseline),LogisticRegression (SMOTE + STD),-0.3361692307692308,-7.2172389671141,1.0925105027178314e-10,True,Worse,f1,LogisticRegression (Baseline),LogisticRegression (SMOTE + STD),-0.027324470826428415,-0.6794840012106657,0.49841688874642553,False,No Diff,roc_auc,LogisticRegression (Baseline),LogisticRegression (SMOTE + STD),-0.008945141700404946,-0.3062404799779303,0.7600646520494966,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + MEC),0.03280174151414983,1.1436397051232838,0.2555309267636448,False,No Diff,accuracy,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + MEC),-0.03853059743610415,-1.2412530164769848,0.21744535111970464,False,No Diff,precision,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + MEC),-0.007847927152556305,-1.269406109866935,0.20727228946326495,False,No Diff,recall,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + MEC),0.003969230769230725,0.3160800466231475,0.752607183722273,False,No Diff,f1,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + MEC),-0.010923369647775405,-1.254121107608246,0.21275113191854095,False,No Diff,roc_auc,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + MEC),0.0014314632735686894,0.05731337196289007,0.9544110879924059,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + STD),0.14037329678303634,2.4927063482601723,0.014336885094947667,True,Better,accuracy,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + STD),-0.5171027170845763,-22.181373326524433,3.402923359200754e-40,True,Worse,precision,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + STD),-0.20956086190700157,-11.923012476504868,7.496080785652995e-21,True,Worse,recall,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + STD),0.26221538461538463,7.572567077008578,1.952719418847082e-11,True,Better,f1,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + STD),-0.2042934707608764,-9.836478772048292,2.487478361450337e-16,True,Worse,roc_auc,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Balanced + STD),0.0015000701053333731,0.0669502468833846,0.946756334833279,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Baseline),-0.25049342900911076,-4.109601348508424,8.180500014815447e-05,True,Worse,accuracy,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Baseline),-0.607641296460534,-24.15232849805492,2.7377778415101654e-43,True,Worse,precision,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Baseline),-0.4370881131842359,-9.487857468501105,1.433420048273132e-15,True,Worse,recall,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Baseline),0.5971846153846154,16.350884122239524,6.931908564817763e-30,True,Better,f1,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Baseline),-0.1739922608392817,-4.8185083833651685,5.220184726600781e-06,True,Worse,roc_auc,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Baseline),0.014089686629160436,0.49648577867248284,0.6206523308375181,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Cost-sensitive + STD),0.201436749173587,3.992425665957627,0.00012566177848164615,True,Better,accuracy,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Cost-sensitive + STD),-0.42646214625493845,-18.350399959128797,1.2591017576845676e-33,True,Worse,precision,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Cost-sensitive + STD),-0.1381373732176927,-10.10428497132966,6.479736903292729e-17,True,Worse,recall,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Cost-sensitive + STD),0.15658461538461543,5.32791965090159,6.243448391788929e-07,True,Better,f1,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Cost-sensitive + STD),-0.15678720103148208,-9.086225807405533,1.0755733035748997e-14,True,Worse,roc_auc,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (Cost-sensitive + STD),0.0009446912736384983,0.04918081726244183,0.9608742834112365,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + MEC),0.04458155285011711,1.3463419847392606,0.1812668133683711,False,No Diff,accuracy,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + MEC),-0.05259251793920827,-1.4488964298193203,0.15052662699270067,False,No Diff,precision,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + MEC),-0.011253490725876863,-1.453181677982803,0.1493358311440224,False,No Diff,recall,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + MEC),0.0055538461538461315,0.4448828531147253,0.6573755669447074,False,No Diff,f1,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + MEC),-0.015486753086468963,-1.4466319123225164,0.1511588579168014,False,No Diff,roc_auc,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + MEC),0.006014035964035824,0.2691362559049082,0.7883849406092136,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + STD),0.13813956300894936,2.7263579506594366,0.007574873160478918,True,Better,accuracy,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + STD),-0.5131528662420382,-20.99795024918888,3.0194595880305147e-38,True,Worse,precision,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + STD),-0.2062558965720182,-11.803656756730552,1.3505761420649937e-20,True,Worse,recall,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + STD),0.26101538461538465,8.612541538702356,1.1491861611813337e-13,True,Better,f1,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + STD),-0.20131673166571012,-10.389176973454207,1.5511838051708576e-17,True,Worse,roc_auc,LogisticRegression (Cost-sensitive + MEC),LogisticRegression (SMOTE + STD),0.00514454492875549,0.23306328076349692,0.8161934587986154,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + MEC),-0.16863500765943717,-3.0265595608238405,0.003152677452841116,True,Worse,accuracy,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + MEC),0.3879315488188343,12.850738425874408,8.044607122683028e-23,True,Better,precision,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + MEC),0.1302894460651364,8.759788422052281,5.510221163198272e-14,True,Better,recall,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + MEC),-0.1526153846153847,-4.945414496905113,3.1082367324880155e-06,True,Worse,f1,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + MEC),0.14586383138370668,7.6853557113967055,1.1257952559978219e-11,True,Better,roc_auc,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + MEC),0.00048677199993019116,0.020257397726931956,0.9838788124791672,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + STD),-0.061063452390550665,-0.7981729985154788,0.426680599382237,False,No Diff,accuracy,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + STD),-0.09064057082963795,-4.533762064929236,1.625450976243406e-05,True,Worse,precision,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + STD),-0.07142348868930887,-3.1995541911797374,0.001849653394071243,True,Worse,recall,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + STD),0.1056307692307692,2.278453282477228,0.024848184738454127,True,Better,f1,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + STD),-0.04750626972939431,-1.7118095919817256,0.09006281193745413,False,No Diff,roc_auc,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Balanced + STD),0.0005553788316948749,0.025250146734594223,0.9799062650076471,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Baseline),-0.45193017818269776,-6.224539859349658,1.1689130539840704e-08,True,Worse,accuracy,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Baseline),-0.1811791502055955,-8.361229485792073,4.0148721049021596e-13,True,Worse,precision,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Baseline),-0.2989507399665432,-6.373947133774956,5.876328574965832e-09,True,Worse,recall,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Baseline),0.4406,9.935633233082907,1.5115555871086492e-16,True,Better,f1,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Baseline),-0.017205059807799628,-0.4410647676981343,0.6601278374097905,False,No Diff,roc_auc,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Baseline),0.013144995355521938,0.47246833489364476,0.6376324178244042,False,No Diff
average_cost,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Cost-sensitive + MEC),-0.201436749173587,-3.992425665957627,0.00012566177848164615,True,Worse,accuracy,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Cost-sensitive + MEC),0.42646214625493845,18.350399959128797,1.2591017576845676e-33,True,Better,precision,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Cost-sensitive + MEC),0.1381373732176927,10.10428497132966,6.479736903292729e-17,True,Better,recall,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Cost-sensitive + MEC),-0.15658461538461543,-5.32791965090159,6.243448391788929e-07,True,Worse,f1,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Cost-sensitive + MEC),0.15678720103148208,9.086225807405533,1.0755733035748997e-14,True,Better,roc_auc,LogisticRegression (Cost-sensitive + STD),LogisticRegression (Cost-sensitive + MEC),-0.0009446912736384983,-0.04918081726244183,0.9608742834112365,False,No Diff
