,mean,std,min,max
average_cost,-0.10802462389614415,0.09343621435716681,-0.31369845845344024,0.06513920460939432
accuracy,0.037130222192689556,0.0436884517581821,-0.07923746933447368,0.11873241655600819
precision,0.024152139391055052,0.02500131628554095,-0.02655994178642901,0.08185117967332117
recall,0.04934637319416074,0.04653908237023854,-0.02212389380530977,0.15557522123893808
specificity,0.034827213336243494,0.04906056041899059,-0.10049188266177328,0.1241557713382776
f1,0.03401322388518615,0.032962472919037644,-0.031237797735259587,0.10795454545454541
roc_auc,0.07709693280633849,0.04042297893177766,0.005963244463359607,0.20678465446337613
average_precision,0.1341424758130694,0.0861571708295498,-0.03888373081409913,0.3871439879762229
