,mean,std,min,max
average_cost,-0.09238288303404016,0.1384825513022625,-0.49329522180459584,0.24249368879021727
accuracy,0.014967731650879262,0.03564241535074591,-0.06436947176520902,0.08607953906056587
precision,0.019065101933144382,0.03598102058257586,-0.06677973288106848,0.11610486891385768
recall,0.053767158308751214,0.08266240925119403,-0.16307692307692323,0.29840707964601765
f1,0.028728381601628897,0.048080254736332095,-0.07462887989203781,0.1563855557433385
roc_auc,0.0368201740815921,0.04990274212939237,-0.11082916702471313,0.15911351395118511
