,mean,std,min,max
average_cost,-0.01636217205852476,0.1251876845175173,-0.3676037001192862,0.3568634511939861
accuracy,0.004078462134792166,0.017103689650694854,-0.04649906596745523,0.07307960658099066
precision,0.048746650473380046,0.1965859345002033,-0.33999999999999997,0.6776212832550861
recall,0.008616504046592526,0.07704373163792624,-0.2139823008849558,0.207787610619469
f1,0.018382697050996998,0.10981699603741019,-0.29028132992327366,0.3182808476926124
roc_auc,0.018594523489743612,0.04755427792128158,-0.07714227740300073,0.15722214177921734
