,mean,std,min,max
average_cost,-0.14464328134640744,0.1398694768074985,-0.5029731493776868,0.1147262046769148
accuracy,0.023774778984405717,0.04328204907383738,-0.07036528549886345,0.11435709302063879
precision,0.028641402023890893,0.04239535238786196,-0.07282099343955012,0.12398753894081
recall,0.08415119885031387,0.0791990535863703,-0.08407079646017701,0.2847787610619468
specificity,0.012308578586410466,0.046124557476385025,-0.0847350714886459,0.13073119759410767
f1,0.04376705223912489,0.052736837177985094,-0.07747524752475243,0.17280667851897658
roc_auc,0.06649521973234951,0.053820559634713806,-0.04497143183210894,0.21809618246819135
average_precision,0.11406971537050101,0.09478086392345805,-0.07086025326941836,0.38725565171232296
