Model,Mean_TPR,Std_TPR,Mean_FPR,Std_FPR,Distance_to_Ideal
DecisionTreeClassifier,0.9972153845756491,0.011679162855574455,0.9830644793728267,0.04660039359392589,0.9830684231973014
