,mean,std,min,max
average_cost,-0.00475243663541132,0.023188308869692722,-0.14542999257275324,0.02795795728207784
accuracy,0.0014467806611046803,0.009254693461058401,-0.02159753325380931,0.05606896086066043
precision,0.000588062994205322,0.003405435949009843,-0.005433906862657295,0.0187328139321723
recall,0.002297889720898569,0.010955322073037375,-0.004424778761061954,0.075575221238938
f1,0.0009480739477106492,0.005294655484840543,-0.00805103854418121,0.02796015900665505
roc_auc,0.03362970818918268,0.05858159541362548,-0.14400306307415733,0.15799593845523718
