,mean,std,min,max
average_cost,-0.04426229888536975,0.08759591323628031,-0.2753021125365449,0.15918764295190813
accuracy,-0.05619304716556087,0.057289437123452185,-0.2449077603750818,0.020456173871507055
precision,-0.004100694744804899,0.01304984431135193,-0.0513782852176318,0.021739130434782594
recall,0.06982603550295859,0.06436037029655516,0.0,0.24
specificity,-0.07977368692753005,0.07370528507629018,-0.30649544775105314,0.012345679012345706
f1,-0.0020371055547609464,0.01892581901261145,-0.06597222222222221,0.04121110176619014
roc_auc,0.1305002556369587,0.07260024010682066,-0.07648011009342504,0.29664951620079827
average_precision,0.19078290903030223,0.12082553489015001,-0.22953053838887505,0.43245754136278025
