,mean,std,min,max
average_cost,-0.07929389622479038,0.14284239421354764,-0.49337624631451016,0.2893025140104882
accuracy,0.013653288791013912,0.03557791371565345,-0.08456258018050467,0.11644853454604054
precision,0.02060715369699162,0.052668336964249184,-0.11786892975011792,0.23930515945035008
recall,0.04569572649572649,0.08714674039350584,-0.16017094017094013,0.3166371681415929
specificity,0.0075649895716515154,0.03884224724945668,-0.09236817289803001,0.09703850957004867
f1,0.02892288937088788,0.059516358769649,-0.1360814972755271,0.2482517482517483
roc_auc,0.029982552844165025,0.047135120035567676,-0.06493981773118707,0.15475364015652782
average_precision,0.023210640686661694,0.06785315612211654,-0.20622170133525258,0.1932827361043129
