,mean,std,min,max
average_cost,0.19883050848994688,0.14787680754962623,-0.08504775569256262,0.580566344693445
accuracy,0.022314947108370165,0.025078626061729864,-0.038264586347455,0.1108016112668615
precision,0.3781348379588185,0.30338160301284667,-1.0,0.7
recall,-0.15587573964497045,0.09408225212758382,-0.39573964497041425,0.023431952662721883
specificity,0.05580351752840152,0.02781872670645819,-0.0022421524663676085,0.14927299904878388
f1,-0.1380995040431844,0.11249260048480954,-0.4444444444444444,0.08920250299560648
roc_auc,0.12994572686823916,0.06703838670227778,-0.006417139259498605,0.32070066359993943
average_precision,0.18941603569678256,0.11012992326817016,-0.03667138136287862,0.44202812032721206
