,mean,std,min,max
average_cost,0.0011095365341900754,0.022833854387481506,-0.06374229335382453,0.10005970862192504
accuracy,-0.009124129777760252,0.0220222015555857,-0.10005970862192498,0.006417452589493194
precision,-0.00122646790833009,0.0037875646944190064,-0.016622375764018094,0.005437540781555894
recall,0.005553846153846156,0.014958984028195853,0.0,0.07999999999999996
specificity,-0.011503189792663467,0.027338437237069683,-0.1212121212121212,0.0
f1,-0.0015819179883761808,0.005558418918100905,-0.024380855863537387,0.009603377801733815
roc_auc,0.18618045085671145,0.08045616705700914,0.02178041459517821,0.3560832165419954
average_precision,0.25285723900439916,0.11665142056073217,-0.06430736175015778,0.47582798554962524
