,mean,std,min,max
average_cost,-0.3378374773056065,0.1707253293789748,-0.7806756543854517,-0.07620355157435132
accuracy,0.06682465807145091,0.045288803561013516,-0.06611600009002727,0.1593617069163421
precision,0.10658730679064159,0.07793448944972241,-0.05334042176147441,0.35956635213812493
recall,0.18858841237425308,0.09907297281034409,0.017876106194690267,0.43999999999999995
specificity,0.043676360867166954,0.04692661323825976,-0.09819812931671634,0.13648469556795884
f1,0.13650123331206884,0.08473798069565738,-0.03644619882173117,0.3963293164821528
roc_auc,0.10594851088227118,0.04108684391924679,0.025251930575732162,0.23635100111550922
average_precision,0.23624561472454508,0.09705971204306416,-0.007344393358062695,0.4411979599287418
