Model,Mean_TPR,Std_TPR,Mean_FPR,Std_FPR,Distance_to_Ideal
DecisionTreeClassifier,0.6704153845886752,0.17796125990441555,0.39226247436476824,0.15786127907615513,0.5123435053854019
