model,accuracy_count,accuracy_mean,accuracy_std,accuracy_min,accuracy_25%,accuracy_50%,accuracy_75%,accuracy_max
XGBClassifier (Baseline),100.0,0.8765939692009997,0.0184606078330098,0.8280254777070064,0.8607594936708861,0.8789808917197452,0.89171974522293,0.9171974522292994
XGBClassifier (Cost-sensitive + Minimum Expected Cost),100.0,0.3294315891316617,0.1250125427593206,0.1582278481012658,0.22257719906474238,0.3301620575667177,0.4394904458598726,0.5732484076433121
XGBClassifier (Cost-sensitive + Standard Threshold),100.0,0.7587015238248813,0.05291950160979791,0.6305732484076433,0.7261146496815286,0.7643312101910829,0.7961783439490446,0.8662420382165605
XGBClassifier (SMOTE + Minimum Expected Cost),100.0,0.546889865355156,0.19628169658234887,0.1582278481012658,0.379746835443038,0.6063452390550673,0.7201886640328952,0.8471337579617835
XGBClassifier (SMOTE + Standard Threshold),100.0,0.8476481496412157,0.047354428753730686,0.6560509554140127,0.8280254777070064,0.8598726114649682,0.8789808917197452,0.910828025477707
