,mean,std,min,max
average_cost,-0.20661781343104946,0.144804157987811,-0.7132651782357259,0.018644640003601
accuracy,0.04126722771730406,0.04147765342062806,-0.05309806216380453,0.143644925071169
precision,0.0465724672789967,0.045764817664795655,-0.026701434159061288,0.1689640768588137
recall,0.11501942364420238,0.08348531052944314,-0.008849557522124019,0.3846153846153846
f1,0.06537144901097197,0.05680218126255759,-0.004974789915966393,0.2349012215575973
roc_auc,0.12295710773841546,0.04366992994881163,0.04103555858983576,0.242874505980336
