,mean,std,min,max
average_cost,-0.27021897648504684,0.13860681244460057,-0.6377574216200401,0.11182732776664939
accuracy,0.06259287042484793,0.04144767185589444,-0.048304111993878074,0.17915869550539032
precision,0.08374987831428796,0.05811659715261723,-0.039923058805056144,0.3317399031684746
recall,0.1445012933968686,0.08030357283154235,-0.044070796460176975,0.36
specificity,0.04702570687918836,0.04476276588145606,-0.07552182888600045,0.1549940107551545
f1,0.10748367619507276,0.06378877114815183,-0.04535803898861218,0.34912730261567465
roc_auc,0.10365712901285304,0.0421989235120226,-0.025661998190708912,0.20616291219691307
average_precision,0.2638685176712259,0.10492366261079909,-0.051976881850243406,0.4829442693065089
