,mean,std,min,max
average_cost,-0.22803543337463045,0.14125888232223718,-0.7155390041716649,0.041988701582228616
accuracy,0.05204492385292497,0.04329960819822765,-0.04186266345569534,0.2028807763235636
precision,0.06836395430332903,0.062127032132035694,-0.03992959051324818,0.3909297052154196
recall,0.12244913395355873,0.08120101872803268,-0.02212389380530977,0.36
specificity,0.038679466791878815,0.04689163918988083,-0.07975252950021672,0.18281851313810948
f1,0.0885795980543281,0.06701945536830109,-0.020644579670948793,0.40305740120897243
roc_auc,0.07962467162445494,0.04052507269389518,-0.008149477838440777,0.17749609789199916
average_precision,0.1656991733623782,0.09136802649451892,-0.05146342951136651,0.3346650201573754
