,mean,std,min,max
average_cost,-0.16873623991160464,0.1624717824006543,-0.5295401859062366,0.05276496140082376
accuracy,0.04420472133723359,0.05109308837209461,-0.06377979338749973,0.16016149535387536
precision,0.051266853606807355,0.06381110602468665,-0.02377684964200477,0.33190103264259485
recall,0.086522698736858,0.08811262988772066,-0.030973451327433565,0.28
f1,0.06526366411847279,0.07246269112533921,-0.02268170426065169,0.32025224098394833
roc_auc,0.09679265386904591,0.05380194160696964,-0.09540304056283888,0.2674762216168831
