model,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
KNORAE (Baseline),100.0,0.3339528640052245,0.10606090339880281,0.0,0.2777777777777778,0.3333333333333333,0.3926829268292683,0.5957446808510638
KNORAE (Cost-sensitive + Minimum Expected Cost),100.0,0.27858132191419266,0.00893778308796774,0.2458100558659217,0.2747252747252747,0.2777777777777778,0.2824858757062147,0.3132530120481928
KNORAE (Cost-sensitive + Standard Threshold),100.0,0.41801543945457814,0.06456380978811616,0.2553191489361702,0.3746606334841629,0.418979744936234,0.46209587513935335,0.5846153846153846
KNORAE (SMOTE + Minimum Expected Cost),100.0,0.2757903885149385,0.005024893851727709,0.2555555555555555,0.2747252747252747,0.2747252747252747,0.2762430939226519,0.2909090909090909
KNORAE (SMOTE + Standard Threshold),100.0,0.3839702111218044,0.07359270056410563,0.2153846153846154,0.3333333333333333,0.3859649122807017,0.433695652173913,0.5797101449275363
