,mean,std,min,max
average_cost,-0.11108085605520042,0.15278177141377738,-0.5590646170466564,0.22369516778825588
accuracy,0.01646117054472325,0.04515285334979108,-0.0774054151380793,0.12632621367963814
precision,0.0197271522888847,0.0419892927859227,-0.07738310982239938,0.1313084112149533
recall,0.06584057181756296,0.08674138072439908,-0.10176991150442483,0.32495575221238937
f1,0.031364866120439074,0.0541486564071363,-0.09650298525648837,0.1705452644370028
roc_auc,0.03946703846129604,0.049159383018778056,-0.0499156025072055,0.16913663385488442
