,mean,std,min,max
average_cost,-0.17717104471544137,0.1775857842868368,-0.6706983862618442,0.24739483693817377
accuracy,0.029159948289958108,0.025892033119593875,-0.01963493956921969,0.11612612815376644
precision,0.1588584857569413,0.17155674356887612,-0.21311475409836067,0.9487179487179488
recall,0.10304352167007033,0.10834770168971852,-0.156637168141593,0.38761061946902653
f1,0.12837357966064286,0.11393879717049453,-0.16253366768830696,0.4092725819344525
roc_auc,0.07905707808431309,0.045338700884487486,-0.03004208597582958,0.21437439020811178
