model,average_cost_count,average_cost_mean,average_cost_std,average_cost_min,average_cost_25%,average_cost_50%,average_cost_75%,average_cost_max
StackingClassifier (Baseline),100.0,0.9830383778118197,0.13693241407998277,0.6496815286624203,0.9028662420382166,0.9808917197452228,1.095541401273885,1.2929936305732483
StackingClassifier (Cost-sensitive + Minimum Expected Cost),100.0,0.8403329839554948,0.0016657955207305924,0.8354430379746836,0.8407643312101911,0.8407643312101911,0.8407643312101911,0.8417721518987342
StackingClassifier (Cost-sensitive + Standard Threshold),100.0,0.5024312666290414,0.11503454636299154,0.2611464968152866,0.4267515923566879,0.4904458598726114,0.5866423445940498,0.8291139240506329
StackingClassifier (SMOTE + Minimum Expected Cost),100.0,0.5315883254051439,0.09954653737781544,0.3312101910828025,0.47225469644440854,0.5286624203821656,0.5987261146496815,0.8734177215189873
StackingClassifier (SMOTE + Standard Threshold),100.0,0.7613678142384905,0.168325794117918,0.4012738853503185,0.6386660485366443,0.7555631702007579,0.874203821656051,1.1464968152866242
