Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
average_cost,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + MEC),0.019408207691687607,0.3419948307045574,0.7330797129383207,False,No Diff,accuracy,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + MEC),0.186692735628477,6.689606184849821,1.3477509691514115e-09,True,Better,precision,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + MEC),0.1439946019515585,6.593422385893244,2.116534437954675e-09,True,Better,recall,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + MEC),-0.14344615384615378,-3.545920580423617,0.0005994064289345715,True,Worse,f1,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + MEC),0.11560545505234782,5.097138643957754,1.6566224267366832e-06,True,Better,roc_auc,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + MEC),0.00736570972886752,0.40589722365395875,0.6856940791377237,False,No Diff
average_cost,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + STD),-0.21037128114165904,-2.6066578068799444,0.010555117034442221,True,Worse,accuracy,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + STD),-0.06437434491655258,-4.211670136769504,5.593642905804278e-05,True,Worse,precision,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + STD),-0.14608077097179534,-4.201691301827942,5.8068867570337694e-05,True,Worse,recall,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + STD),0.1911846153846154,3.740282969766124,0.0003081281362657278,True,Better,f1,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + STD),-0.018847661085653833,-0.5315122309872031,0.5962544715305907,False,No Diff,roc_auc,StackingClassifier (Balanced + STD),StackingClassifier (SMOTE + STD),0.00495206723101449,0.23845969780386594,0.8120174626915978,False,No Diff
average_cost,StackingClassifier (Baseline),StackingClassifier (Balanced + MEC),0.148116181568975,3.101609301050652,0.002507757767991994,True,Better,accuracy,StackingClassifier (Baseline),StackingClassifier (Balanced + MEC),0.7157800532129324,66.91091793060308,3.142181202862623e-84,True,Better,precision,StackingClassifier (Baseline),StackingClassifier (Balanced + MEC),0.5835496409668579,15.070160505201184,2.249937271171711e-27,True,Better,recall,StackingClassifier (Baseline),StackingClassifier (Balanced + MEC),-0.6012307692307692,-19.999382016814796,1.5101524387494446e-36,True,Worse,f1,StackingClassifier (Baseline),StackingClassifier (Balanced + MEC),0.2363305285928406,8.068753032087525,1.7096528896342649e-12,True,Better,roc_auc,StackingClassifier (Baseline),StackingClassifier (Balanced + MEC),0.000630484427852962,0.03721420253641765,0.9703891517270199,False,No Diff
average_cost,StackingClassifier (Baseline),StackingClassifier (Balanced + STD),0.4320418447149882,5.977137436082121,3.5985123124303253e-08,True,Better,accuracy,StackingClassifier (Baseline),StackingClassifier (Balanced + STD),0.08377650568410877,5.843036056497766,6.566659945211286e-08,True,Better,precision,StackingClassifier (Baseline),StackingClassifier (Balanced + STD),0.3156793337585034,6.88885694258347,5.254868868541196e-10,True,Better,recall,StackingClassifier (Baseline),StackingClassifier (Balanced + STD),-0.3589538461538462,-7.956367037752971,2.9762074805650446e-12,True,Worse,f1,StackingClassifier (Baseline),StackingClassifier (Balanced + STD),-0.03212803035272849,-0.8576750731729664,0.39314349621516853,False,No Diff,roc_auc,StackingClassifier (Baseline),StackingClassifier (Balanced + STD),0.0004097867045236292,0.022152268352253333,0.982371080142224,False,No Diff
average_cost,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + MEC),0.14270539385632486,2.994116901030094,0.0034764017088298933,True,Better,accuracy,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + MEC),0.7211908409255826,113.63632380140398,1.0671094744901023e-106,True,Better,precision,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + MEC),0.58453575632932,15.112902650510026,1.8489772044940997e-27,True,Better,recall,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + MEC),-0.6012307692307692,-19.999382016814796,1.5101524387494446e-36,True,Worse,f1,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + MEC),0.23776847007738516,8.101345250037356,1.4553721404647083e-12,True,Better,roc_auc,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + MEC),0.0005553972343448343,0.0303454259654344,0.9758526602191566,False,No Diff
average_cost,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + STD),0.4806071111827783,7.781357391196835,7.034945465710477e-12,True,Better,accuracy,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + STD),0.15374667419172783,8.451915196107022,2.5578618060255485e-13,True,Better,precision,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + STD),0.38716818100710365,9.673085077239072,5.652999367075515e-16,True,Better,recall,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + STD),-0.44141538461538465,-11.494013999300059,6.251657153169232e-20,True,Worse,f1,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + STD),0.014089172067666356,0.41483907281682053,0.6791573049430026,False,No Diff,roc_auc,StackingClassifier (Baseline),StackingClassifier (Cost-sensitive + STD),-0.0004193517009305481,-0.023770667158659116,0.9810833844700668,False,No Diff
average_cost,StackingClassifier (Baseline),StackingClassifier (SMOTE + MEC),0.4514500524066758,7.395271458046046,4.6227923985206245e-11,True,Better,accuracy,StackingClassifier (Baseline),StackingClassifier (SMOTE + MEC),0.27046924131258576,9.442983604412818,1.7957448777230238e-15,True,Better,precision,StackingClassifier (Baseline),StackingClassifier (SMOTE + MEC),0.4596739357100619,10.577554553914592,6.034642492793794e-18,True,Better,recall,StackingClassifier (Baseline),StackingClassifier (SMOTE + MEC),-0.5024,-13.784222111754403,9.141691381906537e-25,True,Worse,f1,StackingClassifier (Baseline),StackingClassifier (SMOTE + MEC),0.08347742469961933,2.247082010671409,0.026854833927446767,True,Better,roc_auc,StackingClassifier (Baseline),StackingClassifier (SMOTE + MEC),0.007775496433391149,0.3979214037591312,0.6915448930476543,False,No Diff
average_cost,StackingClassifier (Baseline),StackingClassifier (SMOTE + STD),0.22167056357332915,2.9898564362587003,0.003521124704619299,True,Better,accuracy,StackingClassifier (Baseline),StackingClassifier (SMOTE + STD),0.019402160767556187,1.94053344171845,0.05515949245464448,False,No Diff,precision,StackingClassifier (Baseline),StackingClassifier (SMOTE + STD),0.16959856278670804,3.6352800704902313,0.0004426954181326361,True,Better,recall,StackingClassifier (Baseline),StackingClassifier (SMOTE + STD),-0.16776923076923078,-3.4948002785317,0.000711286525418224,True,Worse,f1,StackingClassifier (Baseline),StackingClassifier (SMOTE + STD),-0.05097569143838232,-1.327296078127722,0.18746358895547824,False,No Diff,roc_auc,StackingClassifier (Baseline),StackingClassifier (SMOTE + STD),0.005361853935538119,0.30766437850054756,0.7589840495189115,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + MEC),0.005410787712650134,0.6220812854924227,0.5353184986680426,False,No Diff,accuracy,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + MEC),-0.005410787712650161,-0.6220812854924226,0.5353184986680426,False,No Diff,precision,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + MEC),-0.0009861153624620422,-0.5538538271699192,0.5809277159211736,False,No Diff,recall,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + MEC),0.0,0.0,1.0,False,No Diff,f1,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + MEC),-0.0014379414845445693,-0.5563726387885464,0.579211570898505,False,No Diff,roc_auc,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + MEC),7.508719350812765e-05,0.004141972759552007,0.9967035282301011,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + STD),0.28933645085866333,6.043392934909033,2.6677090440979305e-08,True,Better,accuracy,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + STD),-0.6374143352414738,-53.1454152026684,1.3569745712639263e-74,True,Worse,precision,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + STD),-0.26885642257081654,-14.113031678587873,1.9317690535326218e-25,True,Worse,recall,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + STD),0.24227692307692306,8.086613526734162,1.5652741962459297e-12,True,Better,f1,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + STD),-0.26989650043011365,-13.551734628382535,2.763890333156324e-24,True,Worse,roc_auc,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Balanced + STD),-0.00014561052982120515,-0.007835546761480093,0.993763970014202,False,No Diff
