model,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
StackingClassifier (Baseline),100.0,0.5131319637944071,0.08423456446924989,0.303030303030303,0.4571428571428571,0.5122242098986285,0.5714285714285714,0.7142857142857143
StackingClassifier (Cost-sensitive + Minimum Expected Cost),100.0,0.2753634937170218,0.0024685657153327625,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2826086956521739
StackingClassifier (Cost-sensitive + Standard Threshold),100.0,0.49904279172674054,0.0514974928978335,0.3838383838383838,0.4638694638694638,0.5,0.5309236947791165,0.6133333333333333
StackingClassifier (SMOTE + Minimum Expected Cost),100.0,0.4296545390947876,0.04661706020921835,0.3410852713178294,0.3953203012608953,0.4210526315789473,0.4603846153846154,0.5901639344262295
StackingClassifier (SMOTE + Standard Threshold),100.0,0.5641076552327893,0.0770421420976535,0.3720930232558139,0.5,0.5714285714285714,0.6229166666666667,0.7169811320754716
