model,average_cost_count,average_cost_mean,average_cost_std,average_cost_min,average_cost_25%,average_cost_50%,average_cost_75%,average_cost_max,accuracy_count,accuracy_mean,accuracy_std,accuracy_min,accuracy_25%,accuracy_50%,accuracy_75%,accuracy_max,precision_count,precision_mean,precision_std,precision_min,precision_25%,precision_50%,precision_75%,precision_max,recall_count,recall_mean,recall_std,recall_min,recall_25%,recall_50%,recall_75%,recall_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max,roc_auc_count,roc_auc_mean,roc_auc_std,roc_auc_min,roc_auc_25%,roc_auc_50%,roc_auc_75%,roc_auc_max
StackingClassifier (Baseline),100.0,0.9830383778118197,0.13693241407998277,0.6496815286624203,0.9028662420382166,0.9808917197452228,1.095541401273885,1.2929936305732483,100.0,0.880857856970088,0.018020278291442343,0.821656050955414,0.8726114649681529,0.8789808917197452,0.89171974522293,0.9235668789808916,100.0,0.744202772373825,0.11092315039240304,0.4117647058823529,0.6666666666666666,0.7416666666666667,0.8045454545454546,1.0,100.0,0.3987692307692307,0.08638386432672579,0.2,0.32,0.4,0.44,0.6,100.0,0.5131319637944071,0.08423456446924989,0.303030303030303,0.4571428571428571,0.5122242098986285,0.5714285714285714,0.7142857142857143,100.0,0.8692765707976232,0.03469158759887508,0.7674825174825174,0.8498397435897436,0.8722989291410344,0.8898484848484849,0.9387878787878788
StackingClassifier (Cost-sensitive + Minimum Expected Cost),100.0,0.8403329839554948,0.0016657955207305924,0.8354430379746836,0.8407643312101911,0.8407643312101911,0.8407643312101911,0.8417721518987342,100.0,0.1596670160445053,0.0016657955207305673,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.1645569620253164,100.0,0.1596670160445053,0.0016657955207305673,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.1645569620253164,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.2753634937170218,0.0024685657153327625,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2826086956521739,100.0,0.8687211735632787,0.03700352317521272,0.7628205128205129,0.8470003023292496,0.8704545454545454,0.8975757575757575,0.9469696969696968
StackingClassifier (Cost-sensitive + Standard Threshold),100.0,0.5024312666290414,0.11503454636299154,0.2611464968152866,0.4267515923566879,0.4904458598726114,0.5866423445940498,0.8291139240506329,100.0,0.7271111827783601,0.0506148951122096,0.5987261146496815,0.6878980891719745,0.732484076433121,0.7643312101910829,0.8164556962025317,100.0,0.3570345913667216,0.047728953104558686,0.2567567567567567,0.3181818181818182,0.35889929742388754,0.39019896831245393,0.4693877551020408,100.0,0.8401846153846155,0.07111912422726328,0.64,0.8,0.84,0.8811538461538462,0.9615384615384616,100.0,0.49904279172674054,0.0514974928978335,0.3838383838383838,0.4638694638694638,0.5,0.5309236947791165,0.6133333333333333,100.0,0.8696959224985541,0.038938471491734614,0.74504662004662,0.8434090909090909,0.8745454545454545,0.8976136363636363,0.9424242424242424
StackingClassifier (SMOTE + Minimum Expected Cost),100.0,0.5315883254051439,0.09954653737781544,0.3312101910828025,0.47225469644440854,0.5286624203821656,0.5987261146496815,0.8734177215189873,100.0,0.6103886156575021,0.07675958764462276,0.4203821656050955,0.552547770700637,0.6114649681528662,0.6592759816173506,0.8407643312101911,100.0,0.28452883666376333,0.04442452836071344,0.2115384615384615,0.2528130671506352,0.2763157894736842,0.3053252032520325,0.5,100.0,0.9011692307692306,0.07213741792391894,0.64,0.84,0.92,0.96,1.0,100.0,0.4296545390947876,0.04661706020921835,0.3410852713178294,0.3953203012608953,0.4210526315789473,0.4603846153846154,0.5901639344262295,100.0,0.8615010743642324,0.04120097594167498,0.7424242424242425,0.8387878787878789,0.865,0.8881818181818181,0.937878787878788
StackingClassifier (SMOTE + Standard Threshold),100.0,0.7613678142384905,0.168325794117918,0.4012738853503185,0.6386660485366443,0.7555631702007579,0.874203821656051,1.1464968152866242,100.0,0.8614556962025317,0.025898759115097345,0.7452229299363057,0.8471337579617835,0.8662420382165605,0.8805732484076434,0.9044585987261148,100.0,0.5746042095871172,0.08375713082697778,0.3529411764705882,0.5185185185185185,0.5714285714285714,0.635,0.75,100.0,0.5665384615384615,0.10982185192774324,0.32,0.48,0.56,0.64,0.8,100.0,0.5641076552327893,0.0770421420976535,0.3720930232558139,0.5,0.5714285714285714,0.6229166666666667,0.7169811320754716,100.0,0.8639147168620853,0.038319720286400176,0.7424242424242424,0.8392628205128205,0.8660606060606061,0.8891287878787879,0.942121212121212
