,mean,std,min,max
average_cost,-0.0990318603844585,0.1441365608305305,-0.524573433835246,0.2312140798166616
accuracy,0.01642227290634546,0.036377327607211574,-0.06896986338367361,0.10748801512457523
precision,0.022228079806184103,0.048240428251067495,-0.11711026615969578,0.1526467203682394
recall,0.057819862340216306,0.08759503270716353,-0.1628318584070797,0.30153846153846153
specificity,0.008725409619571009,0.04003690577519161,-0.08225654356857048,0.12248005708897208
f1,0.034113272601993455,0.05585908119530417,-0.11022311022311027,0.19323671497584544
roc_auc,0.033319024555075745,0.051344790875029835,-0.06781120673303431,0.19625395909270205
average_precision,0.031382724903889915,0.09805101455897151,-0.20421591530514804,0.28108294077605556
