,mean,std,min,max
average_cost,-0.05721762400450183,0.12343245112107339,-0.4857824491908804,0.2235151133217798
accuracy,0.008907422411282135,0.03879495340618286,-0.08514314360911673,0.1177916319686706
precision,0.01728185624503028,0.043164197006656864,-0.056811263318112704,0.22333333333333327
recall,0.03367238484229633,0.07147976976616295,-0.14566371681415935,0.26831858407079645
f1,0.022076966739635648,0.04983602105018977,-0.06622502404103009,0.24484198715950883
roc_auc,0.02794168013092201,0.04760640465360902,-0.08831701881531795,0.17126634806725916
