Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
average_cost,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),-0.25313109731516603,-5.51991792176253,2.727835905862161e-07,True,Worse,accuracy,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),0.49300653067806177,18.987298982724226,9.00595782559979e-35,True,Better,precision,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),0.14074924291247456,8.330850820390445,4.668663821443358e-13,True,Better,recall,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),-0.16681538461538448,-5.616847581139413,1.7864068499304902e-07,True,Worse,f1,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),0.16330815012577105,8.66312957559129,8.928673314597252e-14,True,Better,roc_auc,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),0.03799955483113393,1.6025133146524353,0.11222813458366089,False,No Diff
average_cost,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Standard Threshold),-0.3071974522292993,-4.459627563359696,2.1705533738326796e-05,True,Worse,accuracy,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Standard Threshold),-0.16285535757478042,-5.670625106385793,1.410415337725005e-07,True,Worse,precision,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Standard Threshold),-0.1511630436689585,-3.946440346091403,0.00014840282131462217,True,Worse,recall,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Standard Threshold),0.3274307692307693,7.550206049490044,2.17751610065874e-11,True,Better,f1,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Standard Threshold),-0.03052198116231436,-0.9152138895764311,0.36230319861844895,False,No Diff,roc_auc,DESKL (Cost-sensitive + Standard Threshold),DESKL (SMOTE + Standard Threshold),0.03599356827383149,1.5207978660773687,0.13149814009742888,False,No Diff
average_cost,DESKL (SMOTE + Minimum Expected Cost),DESKL (Baseline),-0.5593791824558572,-14.419583405816317,4.586195265877706e-26,True,Worse,accuracy,DESKL (SMOTE + Minimum Expected Cost),DESKL (Baseline),-0.6972720309602516,-175.8614599285583,2.223546750693333e-125,True,Worse,precision,DESKL (SMOTE + Minimum Expected Cost),DESKL (Baseline),-0.6448160286885395,-6.570975538579353,2.350870411469868e-09,True,Worse,recall,DESKL (SMOTE + Minimum Expected Cost),DESKL (Baseline),0.8744923076923077,36.10134701511238,8.586231471813871e-59,True,Better,f1,DESKL (SMOTE + Minimum Expected Cost),DESKL (Baseline),0.06325974734700734,1.701660295488595,0.09195766327919941,False,No Diff,roc_auc,DESKL (SMOTE + Minimum Expected Cost),DESKL (Baseline),-0.004034233748707483,-0.11847852729058027,0.9059285733052711,False,No Diff
average_cost,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Minimum Expected Cost),1.1102230246251565e-16,0.0,1.0,False,No Diff,accuracy,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Minimum Expected Cost),0.0,0.0,1.0,False,No Diff,precision,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Minimum Expected Cost),0.0,0.0,1.0,False,No Diff,recall,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Minimum Expected Cost),0.0,0.0,1.0,False,No Diff,f1,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Minimum Expected Cost),-5.551115123125783e-17,0.0,1.0,False,No Diff,roc_auc,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Minimum Expected Cost),-0.038217809383598866,-1.7198808361638702,0.08857880560115396,False,No Diff
average_cost,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Standard Threshold),0.25313109731516603,5.51991792176253,2.727835905862161e-07,True,Better,accuracy,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Standard Threshold),-0.49300653067806177,-18.987298982724226,9.00595782559979e-35,True,Worse,precision,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Standard Threshold),-0.14074924291247456,-8.330850820390445,4.668663821443358e-13,True,Worse,recall,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Standard Threshold),0.16681538461538448,5.616847581139413,1.7864068499304902e-07,True,Better,f1,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Standard Threshold),-0.16330815012577105,-8.66312957559129,8.928673314597252e-14,True,Worse,roc_auc,DESKL (SMOTE + Minimum Expected Cost),DESKL (Cost-sensitive + Standard Threshold),-0.03799955483113393,-1.6025133146524353,0.11222813458366089,False,No Diff
average_cost,DESKL (SMOTE + Minimum Expected Cost),DESKL (SMOTE + Standard Threshold),-0.05406635491413325,-1.0596707685496143,0.2918729335295277,False,No Diff,accuracy,DESKL (SMOTE + Minimum Expected Cost),DESKL (SMOTE + Standard Threshold),-0.6558618882528422,-44.51939172579163,2.774055924251393e-67,True,Worse,precision,DESKL (SMOTE + Minimum Expected Cost),DESKL (SMOTE + Standard Threshold),-0.2919122865814331,-8.332594677080674,4.628416126104778e-13,True,Worse,recall,DESKL (SMOTE + Minimum Expected Cost),DESKL (SMOTE + Standard Threshold),0.4942461538461538,14.76009708231476,9.40613004430649e-27,True,Better,f1,DESKL (SMOTE + Minimum Expected Cost),DESKL (SMOTE + Standard Threshold),-0.1938301312880854,-7.23647463621348,9.95832171024094e-11,True,Worse,roc_auc,DESKL (SMOTE + Minimum Expected Cost),DESKL (SMOTE + Standard Threshold),-0.0020059865573024416,-0.08923985187511176,0.9290715799816528,False,No Diff
average_cost,DESKL (SMOTE + Standard Threshold),DESKL (Baseline),-0.5053128275417239,-8.188017139460698,9.479031701837403e-13,True,Worse,accuracy,DESKL (SMOTE + Standard Threshold),DESKL (Baseline),-0.04141014270740939,-2.6966399625500848,0.008233112902206099,True,Worse,precision,DESKL (SMOTE + Standard Threshold),DESKL (Baseline),-0.3529037421071064,-3.461593829455549,0.0007942187660098319,True,Worse,recall,DESKL (SMOTE + Standard Threshold),DESKL (Baseline),0.3802461538461539,9.500791414770054,1.3432652311282862e-15,True,Better,f1,DESKL (SMOTE + Standard Threshold),DESKL (Baseline),0.25708987863509275,5.67499858369419,1.3835047289285948e-07,True,Better,roc_auc,DESKL (SMOTE + Standard Threshold),DESKL (Baseline),-0.0020282471914050415,-0.059182369361444644,0.952926151634711,False,No Diff
average_cost,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Minimum Expected Cost),0.05406635491413336,1.0594752930583236,0.29196145912753824,False,No Diff,accuracy,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Minimum Expected Cost),0.6558618882528422,44.40117515620949,3.564820205930748e-67,True,Better,precision,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Minimum Expected Cost),0.2919122865814331,8.322156928648067,4.874579052499204e-13,True,Better,recall,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Minimum Expected Cost),-0.4942461538461538,-14.76009708231476,9.40613004430649e-27,True,Worse,f1,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Minimum Expected Cost),0.19383013128808535,7.223646238783113,1.0593156684575754e-10,True,Better,roc_auc,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Minimum Expected Cost),-0.036211822826296425,-1.834073075151686,0.06964698591689603,False,No Diff
average_cost,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Standard Threshold),0.3071974522292993,4.459627563359696,2.1705533738326796e-05,True,Better,accuracy,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Standard Threshold),0.16285535757478042,5.670625106385793,1.410415337725005e-07,True,Better,precision,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Standard Threshold),0.1511630436689585,3.946440346091403,0.00014840282131462217,True,Better,recall,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Standard Threshold),-0.3274307692307693,-7.550206049490044,2.17751610065874e-11,True,Worse,f1,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Standard Threshold),0.03052198116231436,0.9152138895764311,0.36230319861844895,False,No Diff,roc_auc,DESKL (SMOTE + Standard Threshold),DESKL (Cost-sensitive + Standard Threshold),-0.03599356827383149,-1.5207978660773687,0.13149814009742888,False,No Diff
average_cost,DESKL (SMOTE + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),0.05406635491413325,1.0596707685496143,0.2918729335295277,False,No Diff,accuracy,DESKL (SMOTE + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),0.6558618882528422,44.51939172579163,2.774055924251393e-67,True,Better,precision,DESKL (SMOTE + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),0.2919122865814331,8.332594677080674,4.628416126104778e-13,True,Better,recall,DESKL (SMOTE + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),-0.4942461538461538,-14.76009708231476,9.40613004430649e-27,True,Worse,f1,DESKL (SMOTE + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),0.1938301312880854,7.23647463621348,9.95832171024094e-11,True,Better,roc_auc,DESKL (SMOTE + Standard Threshold),DESKL (SMOTE + Minimum Expected Cost),0.0020059865573024416,0.08923985187511176,0.9290715799816528,False,No Diff
