,mean,std,min,max
average_cost,-0.0015583663925212044,0.02404263131509046,-0.12743656086974797,0.050907388174837975
accuracy,-0.007036731567649786,0.01721852474490813,-0.10823222893916928,0.012786879341085494
precision,-0.00080440845622669,0.0032382096806551977,-0.01214487680086171,0.010896597853516182
recall,0.006000000000000002,0.017407765595569783,0.0,0.07999999999999996
specificity,-0.009086921850079732,0.022035329236849775,-0.1439393939393939,0.0
f1,-0.0009489217927042454,0.00500246985527121,-0.01611234294161129,0.019241192411924124
roc_auc,0.12472550859401042,0.06434047863509415,-0.007223136183122425,0.2946446016621457
average_precision,0.18627039577910826,0.10685383211234066,-0.09129416310911592,0.41638616873609974
