Model,Mean_TPR,Std_TPR,Mean_FPR,Std_FPR,Distance_to_Ideal
DecisionTreeClassifier,0.8451230768893978,0.10589623482754486,0.6042310321211949,0.17337070456520126,0.6237643797865119
