,mean,std,min,max
average_cost,-0.06472142571019521,0.1217398582018264,-0.5019378361954491,0.17307735590015982
accuracy,0.013152541896658598,0.03975794979676265,-0.08993720600481647,0.12369741846908688
precision,0.010140493137470452,0.024202649546314778,-0.04500000000000004,0.11757710888145681
recall,0.03577662809167233,0.07100876284102434,-0.10529914529914541,0.27221238938053094
f1,0.015751545120839844,0.03453860466036158,-0.05932547744819172,0.16483458824146702
roc_auc,0.028740073211910345,0.05603852602114455,-0.08083153950058919,0.18135882782663382
