,mean,std,min,max
average_cost,-0.2708629561924945,0.15147721872474512,-0.6129482749359928,0.06034525443946798
accuracy,0.04860995288563374,0.03207975208030585,-0.021683059125385484,0.1254124372622718
precision,0.08985616667896534,0.058428629779405834,-0.03588516746411491,0.2513570239559963
recall,0.15470906890552905,0.09332078673734086,-0.034867256637168165,0.34598290598290604
specificity,0.028456786947446952,0.03406047711286932,-0.06718148686189052,0.11038687973086625
f1,0.11535103249491387,0.06444214378588006,-0.023931623931623958,0.28435330211529153
roc_auc,0.0782011298973551,0.04113933653592293,-0.005572650069996854,0.22574851183766242
average_precision,0.1345866487454517,0.08562749158325599,-0.06371658255099621,0.35939785372585753
