,mean,std,min,max
average_cost,-0.15571574879866953,0.12211866979753234,-0.5403201260451542,0.0842924984807904
accuracy,0.037339759350619506,0.04268154695513104,-0.08429249848079046,0.13049447457856
precision,0.034134642094044446,0.03487637087940988,-0.04178142479911412,0.14571428571428569
recall,0.08240815369487933,0.06796073600743015,-0.02212389380530977,0.32460176991150436
f1,0.048888442930067735,0.04530599041035995,-0.05069985787501613,0.1945582877959927
roc_auc,0.10038248549760523,0.0459314887251337,-0.014516298842906616,0.2177976842974515
