,mean,std,min,max
average_cost,0.011800498398255223,0.04187210424933952,-0.1083282806149709,0.1570217339383807
accuracy,-0.03469778131367896,0.046700615254026114,-0.2292513372194241,0.006417452589493194
precision,-0.004606199826667564,0.007662656552462059,-0.0372975019534868,0.005437540781555894
recall,0.01593846153846154,0.029368684584297304,0.0,0.12
f1,-0.006059401209836266,0.010850021208433229,-0.049146914004351394,0.009736507003624217
roc_auc,0.1784906091277301,0.0653848198161962,0.04265825579928151,0.3445274232493962
