model,roc_auc_count,roc_auc_mean,roc_auc_std,roc_auc_min,roc_auc_25%,roc_auc_50%,roc_auc_75%,roc_auc_max
RandomForestClassifier (Baseline),100.0,0.7890186559054979,0.08094135404832392,0.5,0.7481060606060607,0.8018181818181818,0.843409090909091,0.935897435897436
RandomForestClassifier (Cost-sensitive + Minimum Expected Cost),100.0,0.8431302706065865,0.04226587124158029,0.6622556390977444,0.8187878787878788,0.8493939393939394,0.866993006993007,0.932983682983683
RandomForestClassifier (Cost-sensitive + Standard Threshold),100.0,0.8424284811679549,0.0412878135174043,0.7217365967365968,0.8135606060606061,0.8483333333333334,0.8683566433566433,0.9254545454545456
RandomForestClassifier (SMOTE + Minimum Expected Cost),100.0,0.7907843818462241,0.049162665892233705,0.6654545454545455,0.756284965034965,0.7953030303030303,0.8226076555023923,0.9084848484848485
RandomForestClassifier (SMOTE + Standard Threshold),100.0,0.7908413582032005,0.054914117204374606,0.5,0.7584090909090909,0.7962121212121211,0.8240601503759398,0.9075757575757576
