model,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
RandomForestClassifier (Balanced + MEC),100.0,0.2753634937170218,0.0024685657153327625,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2826086956521739
RandomForestClassifier (Balanced + STD),100.0,0.512454736567724,0.06493182481580828,0.375,0.4666666666666667,0.5085137085137085,0.5522546419098143,0.6909090909090909
RandomForestClassifier (Baseline),100.0,0.19383390421530017,0.11238194172275934,0.0,0.1383928571428571,0.2142857142857142,0.2758620689655172,0.4
RandomForestClassifier (Cost-sensitive + MEC),100.0,0.2753634937170218,0.0024685657153327625,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2826086956521739
RandomForestClassifier (Cost-sensitive + STD),100.0,0.40021248892231825,0.05262332909177151,0.2857142857142857,0.35927483974358976,0.39819819819819824,0.4449838187702265,0.5054945054945055
RandomForestClassifier (SMOTE + MEC),100.0,0.2753634937170218,0.0024685657153327625,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2826086956521739
RandomForestClassifier (SMOTE + STD),100.0,0.46037874498977827,0.08291716786417648,0.0,0.4072504708097928,0.46291208791208793,0.5120109814687714,0.6153846153846154
