model,average_cost_count,average_cost_mean,average_cost_std,average_cost_min,average_cost_25%,average_cost_50%,average_cost_75%,average_cost_max,accuracy_count,accuracy_mean,accuracy_std,accuracy_min,accuracy_25%,accuracy_50%,accuracy_75%,accuracy_max,precision_count,precision_mean,precision_std,precision_min,precision_25%,precision_50%,precision_75%,precision_max,recall_count,recall_mean,recall_std,recall_min,recall_25%,recall_50%,recall_75%,recall_max,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max,roc_auc_count,roc_auc_mean,roc_auc_std,roc_auc_min,roc_auc_25%,roc_auc_50%,roc_auc_75%,roc_auc_max
DESKL,100.0,1.3997121664113519,0.11154073159821075,1.1019108280254777,1.3375796178343948,1.4012738853503184,1.4658147222446183,1.6455696202531649,100.0,0.856939047004757,0.011343204582145069,0.8280254777070064,0.8471337579617835,0.8571514956059019,0.8662420382165605,0.879746835443038,100.0,0.8044830447330448,0.2819597109882363,0.0,0.75,0.9444444444444444,1.0,1.0,100.0,0.1255076923076923,0.06960502483584029,0.0,0.08,0.12,0.16,0.32,100.0,0.21210374637001436,0.106873918112624,0.0,0.1481481481481481,0.2142857142857142,0.2758620689655172,0.4571428571428571,100.0,0.7928032217782217,0.08400393407748341,0.5,0.760568181818182,0.8107517482517482,0.8441666666666666,0.9330303030303032
DecisionTreeClassifier,100.0,1.3744977021688303,0.132623132626586,1.019108280254777,1.286624203821656,1.358723695880029,1.464968152866242,1.6455696202531649,100.0,0.8524171571394017,0.015504287426953466,0.7961783439490446,0.8417721518987342,0.8535031847133758,0.8598726114649682,0.8980891719745223,100.0,0.6448340548340549,0.2942465414838335,0.0,0.5,0.6666666666666666,0.8571428571428571,1.0,100.0,0.14613846153846155,0.0847424334033793,0.0,0.08,0.16,0.2,0.36,100.0,0.23076256566081516,0.12265470968745516,0.0,0.1481481481481481,0.25,0.3125,0.5294117647058824,100.0,0.6133243804441173,0.07035482919921668,0.5,0.5593181818181818,0.6031818181818182,0.6664035087719299,0.7795454545454545
Exponential,100.0,1.285690961864065,0.13692467695586863,0.9426751592356688,1.1847133757961783,1.286624203821656,1.377388535031847,1.6455696202531649,100.0,0.8472728372168025,0.01963204673167313,0.7898089171974523,0.8354430379746836,0.8471337579617835,0.8598726114649682,0.8980891719745223,100.0,0.5954429535634644,0.21417806500587638,0.0,0.4705882352941176,0.5714285714285714,0.7175324675324676,1.0,100.0,0.21152307692307687,0.09033941272425529,0.0,0.16,0.2,0.28,0.44,100.0,0.29825632618458764,0.10600763577657724,0.0,0.22698412698412693,0.3077651515151515,0.3720930232558139,0.5294117647058824,100.0,0.77569671994672,0.07589328119121874,0.5,0.7393181818181818,0.7877272727272728,0.8217890442890443,0.9215151515151516
KNORAE,100.0,1.217118035959042,0.15052695255991802,0.7515923566878981,1.1251914859308234,1.2222244618237523,1.310620414415867,1.6455696202531649,100.0,0.8351229541240022,0.023343098587899208,0.7515923566878981,0.821656050955414,0.8343949044585988,0.8471337579617835,0.89171974522293,100.0,0.47662048387068573,0.1648649738976416,0.0,0.3846153846153846,0.4615384615384615,0.5384615384615384,1.0,100.0,0.2677692307692307,0.09779161542696509,0.0,0.2,0.28,0.32,0.56,100.0,0.3339528640052245,0.10606090339880281,0.0,0.2777777777777778,0.3333333333333333,0.3926829268292683,0.5957446808510638,100.0,0.7165541178120125,0.06543148662663986,0.5,0.6901376255323625,0.7253030303030303,0.7586742424242424,0.8339393939393941
LogisticRegression,100.0,1.0114915746190438,0.16242521223496298,0.6835443037974683,0.9171974522292994,0.9968354430379747,1.122611464968153,1.5443037974683544,100.0,0.8592401032008385,0.039301890789280265,0.6178343949044586,0.8471337579617835,0.8662420382165605,0.8791723776505684,0.9171974522292994,100.0,0.6125935718573344,0.13101204749307707,0.1052631578947368,0.5323529411764706,0.6190476190476191,0.6923076923076923,0.9090909090909092,100.0,0.3940461538461538,0.10062185584953216,0.12,0.32,0.4,0.44,0.64,100.0,0.4720110621668788,0.10154256623010487,0.1269841269841269,0.4,0.48237367802585196,0.5465909090909091,0.6829268292682927,100.0,0.824091058941059,0.06389017017254053,0.4569924812030075,0.7998484848484848,0.8340734265734266,0.8669924812030075,0.9193939393939394
METADES,100.0,1.3920277352253485,0.14028279060953405,0.9745222929936306,1.2929936305732483,1.412702571958397,1.4817786019511408,1.6455696202531649,100.0,0.8486088043215354,0.014569068352110102,0.8037974683544303,0.8407643312101911,0.8471337579617835,0.8598726114649682,0.8853503184713376,100.0,0.6062142995892996,0.28666746923136904,0.0,0.4285714285714285,0.625,0.8,1.0,100.0,0.13659999999999997,0.09110884145336738,0.0,0.08,0.12,0.2,0.4,100.0,0.2117245793511602,0.12404384393371709,0.0,0.132258064516129,0.2068965517241379,0.29634581105169333,0.5263157894736842,100.0,0.7625845036542404,0.07725094740845612,0.5,0.7279545454545455,0.7762121212121211,0.811060606060606,0.9092424242424242
MLA,100.0,1.49989881480287,0.10262689222687739,1.0445859872611465,1.4642324437636054,1.5286624203821657,1.584798032734016,1.6455696202531649,100.0,0.8431931790695799,0.0126766258633747,0.7834394904458599,0.8407643312101911,0.8417721518987342,0.8473756349270338,0.8726114649681529,100.0,0.542529082029082,0.4167031513684113,0.0,0.0,0.5,1.0,1.0,100.0,0.06529230769230769,0.06937800797914383,0.0,0.0,0.04,0.08,0.36,100.0,0.10731979866340019,0.10035522154683049,0.0,0.0,0.0769230769230769,0.1481481481481481,0.4736842105263157,100.0,0.6201003956569745,0.07249233953976013,0.4136842105263157,0.5729166666666667,0.6140909090909091,0.6788636363636363,0.7651127819548871
RandomForestClassifier,100.0,1.417361122309119,0.10982436305606245,1.1656050955414012,1.3375796178343948,1.4012738853503184,1.4832500201564138,1.5987261146496816,100.0,0.8559179230831251,0.011053838673971268,0.8227848101265823,0.8471337579617835,0.8571514956059019,0.8662420382165605,0.8789808917197452,100.0,0.7944285714285715,0.328005804495966,0.0,0.6666666666666666,1.0,1.0,1.0,100.0,0.11376923076923073,0.07092222744208587,0.0,0.07923076923076923,0.12,0.16,0.28,100.0,0.1938339042153002,0.11238194172275935,0.0,0.1383928571428571,0.2142857142857142,0.2758620689655172,0.4,100.0,0.7890186559054979,0.08094135404832392,0.5,0.7481060606060607,0.8018181818181818,0.843409090909091,0.935897435897436
SGDClassifier,100.0,1.0366262194630331,0.25016676169191754,0.4840764331210191,0.8773885350318471,1.0636942675159236,1.2282109167136983,1.4585987261146496,100.0,0.8186894299766188,0.05548433078971554,0.5477707006369427,0.7961783439490446,0.8343949044585988,0.8598726114649682,0.8980891719745223,100.0,0.49628075208055633,0.17365037726726168,0.2352941176470588,0.3627272727272727,0.4752415458937198,0.5911764705882353,1.0,100.0,0.40487692307692313,0.19041650412224606,0.12,0.2619230769230769,0.36,0.5246153846153846,0.88,100.0,0.4024405063535037,0.10679824178815008,0.1621621621621621,0.3313953488372093,0.4033898305084746,0.4767080745341614,0.6129032258064516,100.0,0.6847635290148449,0.08526706206274048,0.525909090909091,0.6125378787878788,0.6865268065268064,0.7536742424242424,0.8828787878787879
StackingClassifier,100.0,0.9830383778118196,0.13693241407998277,0.6496815286624203,0.9028662420382166,0.9808917197452228,1.095541401273885,1.2929936305732483,100.0,0.8808578569700879,0.018020278291442343,0.821656050955414,0.8726114649681529,0.8789808917197452,0.89171974522293,0.9235668789808916,100.0,0.744202772373825,0.11092315039240302,0.4117647058823529,0.6666666666666666,0.7416666666666667,0.8045454545454546,1.0,100.0,0.39876923076923076,0.0863838643267258,0.2,0.32,0.4,0.44,0.6,100.0,0.5131319637944071,0.0842345644692499,0.303030303030303,0.4571428571428571,0.5122242098986285,0.5714285714285714,0.7142857142857143,100.0,0.8692765707976235,0.03469158759887508,0.7674825174825174,0.8498397435897436,0.8722989291410344,0.8898484848484849,0.9387878787878788
