model,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
VotingClassifier (Baseline),100.0,0.428305296611777,0.13697213713391088,0.0,0.33108108108108103,0.4324324324324324,0.5405405405405406,0.7391304347826086
VotingClassifier (Cost-sensitive + Minimum Expected Cost),100.0,0.2757075664370592,0.003201818840063911,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2937853107344633
VotingClassifier (Cost-sensitive + Standard Threshold),100.0,0.40677930667010814,0.07845728556717617,0.2463768115942029,0.3518270944741533,0.419047619047619,0.4631578947368421,0.5822784810126582
VotingClassifier (SMOTE + Minimum Expected Cost),100.0,0.27991499084686294,0.011941714227465944,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2823861748089066,0.3311258278145695
VotingClassifier (SMOTE + Standard Threshold),100.0,0.4729213416550134,0.07579207735544126,0.303030303030303,0.4225708502024291,0.4724075197089145,0.5244360902255639,0.6551724137931034
