Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
average_cost,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),-0.19573893412884003,-3.351262858432734,0.001139948365628902,True,Worse,accuracy,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),0.3857707812625978,5.935064492330785,4.3486187438515104e-08,True,Better,precision,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),0.10913865286794591,4.452843767494837,2.2284508421867556e-05,True,Better,recall,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),-0.1322000000000001,-4.171831838964525,6.492671502212495e-05,True,Worse,f1,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),0.1268643158232452,4.507687706953672,1.800053425603361e-05,True,Better,roc_auc,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),-0.005755994005994025,-0.24389435425885142,0.8078173546174583,False,No Diff
average_cost,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Standard Threshold),-0.11766024348947857,-1.2999145541849588,0.19664874396835988,False,No Diff,accuracy,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Standard Threshold),-0.20117834394904455,-3.0297265749968814,0.0031226178606476216,True,Worse,precision,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Standard Threshold),-0.13598724155445413,-3.0661259837028854,0.002795668515900646,True,Worse,recall,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Standard Threshold),0.22193846153846142,3.200610582748238,0.0018435265221068752,True,Better,f1,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Standard Threshold),-0.06614203498490528,-1.8109867421046426,0.07317565130939373,False,No Diff,roc_auc,VotingClassifier (Cost-sensitive + Standard Threshold),VotingClassifier (SMOTE + Standard Threshold),-0.0034429894666737626,-0.15981417514784574,0.8733530703217485,False,No Diff
average_cost,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Baseline),-0.26814843183100845,-3.621724725815306,0.000463669300514008,True,Worse,accuracy,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Baseline),-0.6902285737321616,-42.420216414758556,2.6141001332014895e-65,True,Worse,precision,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Baseline),-0.5386032236152818,-10.080465599617074,7.303017680816306e-17,True,Worse,recall,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Baseline),0.6669692307692308,13.391450182023728,5.946819058726936e-24,True,Better,f1,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Baseline),-0.14839030576491408,-3.1613563795297233,0.002084381146775523,True,Worse,roc_auc,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Baseline),-0.01132740154582268,-0.5966460302452683,0.5521056917933678,False,No Diff
average_cost,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Minimum Expected Cost),-0.014613399983875008,-0.984885778485882,0.32708108716441986,False,No Diff,accuracy,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Minimum Expected Cost),0.016902765459969382,1.0666756545844545,0.28871269136626715,False,No Diff,precision,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Minimum Expected Cost),0.0029397125959713666,0.9785946546912229,0.33016562761640533,False,No Diff,recall,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Minimum Expected Cost),-0.0015846153846154065,-0.5835203795478742,0.5608700916396052,False,No Diff,f1,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Minimum Expected Cost),0.004207424409803762,0.9733956652476423,0.3327290756311644,False,No Diff,roc_auc,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Minimum Expected Cost),0.002211822388138218,0.10338146728324027,0.917869354070646,False,No Diff
average_cost,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Standard Threshold),0.19573893412884003,3.351262858432734,0.001139948365628902,True,Better,accuracy,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Standard Threshold),-0.3857707812625978,-5.935064492330785,4.3486187438515104e-08,True,Worse,precision,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Standard Threshold),-0.10913865286794591,-4.452843767494837,2.2284508421867556e-05,True,Worse,recall,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Standard Threshold),0.1322000000000001,4.171831838964525,6.492671502212495e-05,True,Better,f1,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Standard Threshold),-0.1268643158232452,-4.507687706953672,1.800053425603361e-05,True,Worse,roc_auc,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (Cost-sensitive + Standard Threshold),0.005755994005994025,0.24389435425885142,0.8078173546174583,False,No Diff
average_cost,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (SMOTE + Standard Threshold),0.07807869063936146,1.077161241515778,0.28402603247147323,False,No Diff,accuracy,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (SMOTE + Standard Threshold),-0.5869491252116423,-16.19693262084202,1.3740551044224765e-29,True,Worse,precision,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (SMOTE + Standard Threshold),-0.24512589442240004,-6.35892675059112,6.298755625495029e-09,True,Worse,recall,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (SMOTE + Standard Threshold),0.3541384615384615,5.854565049768609,6.237165334075049e-08,True,Better,f1,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (SMOTE + Standard Threshold),-0.19300635080815048,-7.2357921461061245,9.991124468916106e-11,True,Worse,roc_auc,VotingClassifier (SMOTE + Minimum Expected Cost),VotingClassifier (SMOTE + Standard Threshold),0.0023130045393202625,0.11121201695880316,0.9116733815040364,False,No Diff
average_cost,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Baseline),-0.3462271224703699,-3.350863813688369,0.001141423080752418,True,Worse,accuracy,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Baseline),-0.10327944852051929,-3.0249835214405287,0.003167735945321403,True,Worse,precision,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Baseline),-0.2934773291928818,-4.625524356598608,1.1320471300904502e-05,True,Worse,recall,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Baseline),0.31283076923076925,4.092966207513335,8.698598321929792e-05,True,Better,f1,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Baseline),0.04461604504323641,0.7969751077851092,0.42737271555578327,False,No Diff,roc_auc,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Baseline),-0.013640406085142942,-0.6748482142828001,0.5013452141629235,False,No Diff
average_cost,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Minimum Expected Cost),-0.09269209062323647,-1.2961301311049023,0.197944114500086,False,No Diff,accuracy,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Minimum Expected Cost),0.6038518906716117,18.93214793609459,1.1294219487741098e-34,True,Better,precision,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Minimum Expected Cost),0.2480656070183714,6.447373747564202,4.181624393949483e-09,True,Better,recall,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Minimum Expected Cost),-0.3557230769230769,-5.897526467104161,5.146445977041219e-08,True,Worse,f1,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Minimum Expected Cost),0.19721377521795425,7.474213108832393,3.151594105735517e-11,True,Better,roc_auc,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Minimum Expected Cost),-0.00010118215118204432,-0.005426450494491007,0.9956812598990468,False,No Diff
average_cost,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Standard Threshold),0.11766024348947857,1.2999145541849588,0.19664874396835988,False,No Diff,accuracy,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Standard Threshold),0.20117834394904455,3.0297265749968814,0.0031226178606476216,True,Better,precision,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Standard Threshold),0.13598724155445413,3.0661259837028854,0.002795668515900646,True,Better,recall,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Standard Threshold),-0.22193846153846142,-3.200610582748238,0.0018435265221068752,True,Worse,f1,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Standard Threshold),0.06614203498490528,1.8109867421046426,0.07317565130939373,False,No Diff,roc_auc,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (Cost-sensitive + Standard Threshold),0.0034429894666737626,0.15981417514784574,0.8733530703217485,False,No Diff
average_cost,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),-0.07807869063936146,-1.077161241515778,0.28402603247147323,False,No Diff,accuracy,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),0.5869491252116423,16.19693262084202,1.3740551044224765e-29,True,Better,precision,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),0.24512589442240004,6.35892675059112,6.298755625495029e-09,True,Better,recall,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),-0.3541384615384615,-5.854565049768609,6.237165334075049e-08,True,Worse,f1,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),0.19300635080815048,7.2357921461061245,9.991124468916106e-11,True,Better,roc_auc,VotingClassifier (SMOTE + Standard Threshold),VotingClassifier (SMOTE + Minimum Expected Cost),-0.0023130045393202625,-0.11121201695880316,0.9116733815040364,False,No Diff
