Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
average_cost,METADES (Cost-sensitive + MEC),METADES (Baseline),-0.5516947512698539,-11.301743061119518,1.6243000175532793e-19,True,Worse,accuracy,METADES (Cost-sensitive + MEC),METADES (Baseline),-0.6889417882770299,-134.30232824389233,7.765895626848132e-114,True,Worse,precision,METADES (Cost-sensitive + MEC),METADES (Baseline),-0.44654728354479434,-4.472170940333432,2.0673051960912847e-05,True,Worse,recall,METADES (Cost-sensitive + MEC),METADES (Baseline),0.8634000000000001,27.23074516593065,8.884778713080427e-48,True,Better,f1,METADES (Cost-sensitive + MEC),METADES (Baseline),0.06363891436586158,1.4736824696829915,0.1437397461670836,False,No Diff,roc_auc,METADES (Cost-sensitive + MEC),METADES (Baseline),0.0654871540739963,2.1170023083850666,0.03676601320600955,True,Better
average_cost,METADES (Cost-sensitive + MEC),METADES (Cost-sensitive + STD),0.20511045714746456,4.113200175184287,8.072377153668966e-05,True,Better,accuracy,METADES (Cost-sensitive + MEC),METADES (Cost-sensitive + STD),-0.572080141901153,-27.064374664623443,1.517897512404085e-47,True,Worse,precision,METADES (Cost-sensitive + MEC),METADES (Cost-sensitive + STD),-0.19292378608580887,-9.486437510039979,1.443679020328023e-15,True,Worse,recall,METADES (Cost-sensitive + MEC),METADES (Cost-sensitive + STD),0.2554461538461539,7.266958197422099,8.597202229548957e-11,True,Better,f1,METADES (Cost-sensitive + MEC),METADES (Cost-sensitive + STD),-0.19864569547633554,-9.8914167928345,1.8875223185242717e-16,True,Worse,roc_auc,METADES (Cost-sensitive + MEC),METADES (Cost-sensitive + STD),0.0008008434547908116,0.0461054887556492,0.963319046890684,False,No Diff
average_cost,METADES (Cost-sensitive + MEC),METADES (SMOTE + MEC),0.00038176247682020215,0.36254153920668125,0.7177202034362518,False,No Diff,accuracy,METADES (Cost-sensitive + MEC),METADES (SMOTE + MEC),-0.00038176247682014663,-0.36254153920668314,0.7177202034362505,False,No Diff,precision,METADES (Cost-sensitive + MEC),METADES (SMOTE + MEC),-6.165011706724122e-05,-0.07161819653996378,0.9430502422187828,False,No Diff,recall,METADES (Cost-sensitive + MEC),METADES (SMOTE + MEC),0.0,0.0,1.0,False,No Diff,f1,METADES (Cost-sensitive + MEC),METADES (SMOTE + MEC),-9.150270456942389e-05,-0.07173800778171766,0.9429551348738785,False,No Diff,roc_auc,METADES (Cost-sensitive + MEC),METADES (SMOTE + MEC),0.08820869262316633,2.9531285044538365,0.003929286692907736,True,Better
average_cost,METADES (Cost-sensitive + MEC),METADES (SMOTE + STD),-0.16090341046520973,-2.956214143706639,0.0038933862529377857,True,Worse,accuracy,METADES (Cost-sensitive + MEC),METADES (SMOTE + STD),-0.6560590179795212,-63.493480201438146,5.0165629554270336e-82,True,Worse,precision,METADES (Cost-sensitive + MEC),METADES (SMOTE + STD),-0.2712742730815274,-9.366925794751134,2.6308397560425132e-15,True,Worse,recall,METADES (Cost-sensitive + MEC),METADES (SMOTE + STD),0.5684769230769231,16.70616035001128,1.445734105204864e-30,True,Better,f1,METADES (Cost-sensitive + MEC),METADES (SMOTE + STD),-0.15114046750387516,-5.510280788828288,2.8445513483440413e-07,True,Worse,roc_auc,METADES (Cost-sensitive + MEC),METADES (SMOTE + STD),0.071058971291866,2.526072866415135,0.013120127127631347,True,Better
average_cost,METADES (Cost-sensitive + STD),METADES (Balanced + MEC),-0.20511045714746468,-4.1150580374722425,8.017097678797102e-05,True,Worse,accuracy,METADES (Cost-sensitive + STD),METADES (Balanced + MEC),0.572080141901153,27.081434247367916,1.4366198502868109e-47,True,Better,precision,METADES (Cost-sensitive + STD),METADES (Balanced + MEC),0.19292378608580887,9.494747825714908,1.3846635435376768e-15,True,Better,recall,METADES (Cost-sensitive + STD),METADES (Balanced + MEC),-0.2554461538461539,-7.266958197422099,8.597202229548957e-11,True,Worse,f1,METADES (Cost-sensitive + STD),METADES (Balanced + MEC),0.19864569547633554,9.905888200526736,1.755168405763782e-16,True,Better,roc_auc,METADES (Cost-sensitive + STD),METADES (Balanced + MEC),0.008713358571253327,0.36958061825906086,0.7124843617067861,False,No Diff
average_cost,METADES (Cost-sensitive + STD),METADES (Balanced + STD),-0.2622550995726842,-3.126282743935262,0.0023240595245341304,True,Worse,accuracy,METADES (Cost-sensitive + STD),METADES (Balanced + STD),-0.10305289042973487,-4.595673259526522,1.2740055805512296e-05,True,Worse,precision,METADES (Cost-sensitive + STD),METADES (Balanced + STD),-0.1328408010441347,-3.7591275988222663,0.00028852378793862353,True,Worse,recall,METADES (Cost-sensitive + STD),METADES (Balanced + STD),0.2543846153846153,4.451637315010944,2.2389025991374833e-05,True,Better,f1,METADES (Cost-sensitive + STD),METADES (Balanced + STD),-0.009914518070258782,-0.2722659164650998,0.7859845975623063,False,No Diff,roc_auc,METADES (Cost-sensitive + STD),METADES (Balanced + STD),0.0073877122877124,0.30405071120199273,0.7617274041551021,False,No Diff
average_cost,METADES (Cost-sensitive + STD),METADES (Baseline),-0.7568052084173185,-11.29348702446828,1.6923691927384423e-19,True,Worse,accuracy,METADES (Cost-sensitive + STD),METADES (Baseline),-0.11686164637587693,-5.318155682668082,6.5094689933831e-07,True,Worse,precision,METADES (Cost-sensitive + STD),METADES (Baseline),-0.25362349745898544,-2.458227659111049,0.015699421024105677,True,Worse,recall,METADES (Cost-sensitive + STD),METADES (Baseline),0.6079538461538462,13.01229255064623,3.682600183134392e-23,True,Better,f1,METADES (Cost-sensitive + STD),METADES (Baseline),0.26228460984219715,5.604239895167873,1.8878896679157237e-07,True,Better,roc_auc,METADES (Cost-sensitive + STD),METADES (Baseline),0.06468631061920549,2.0952259759639595,0.03870283390921347,True,Better
average_cost,METADES (Cost-sensitive + STD),METADES (Cost-sensitive + MEC),-0.20511045714746456,-4.113200175184287,8.072377153668966e-05,True,Worse,accuracy,METADES (Cost-sensitive + STD),METADES (Cost-sensitive + MEC),0.572080141901153,27.064374664623443,1.517897512404085e-47,True,Better,precision,METADES (Cost-sensitive + STD),METADES (Cost-sensitive + MEC),0.19292378608580887,9.486437510039979,1.443679020328023e-15,True,Better,recall,METADES (Cost-sensitive + STD),METADES (Cost-sensitive + MEC),-0.2554461538461539,-7.266958197422099,8.597202229548957e-11,True,Worse,f1,METADES (Cost-sensitive + STD),METADES (Cost-sensitive + MEC),0.19864569547633554,9.8914167928345,1.8875223185242717e-16,True,Better,roc_auc,METADES (Cost-sensitive + STD),METADES (Cost-sensitive + MEC),-0.0008008434547908116,-0.0461054887556492,0.963319046890684,False,No Diff
average_cost,METADES (Cost-sensitive + STD),METADES (SMOTE + MEC),-0.20472869467064436,-4.0968054856473755,8.576302271821427e-05,True,Worse,accuracy,METADES (Cost-sensitive + STD),METADES (SMOTE + MEC),0.5716983794243328,26.848473087783717,3.052955464880198e-47,True,Better,precision,METADES (Cost-sensitive + STD),METADES (SMOTE + MEC),0.19286213596874163,9.443436608052716,1.791664512857942e-15,True,Better,recall,METADES (Cost-sensitive + STD),METADES (SMOTE + MEC),-0.2554461538461539,-7.266958197422099,8.597202229548957e-11,True,Worse,f1,METADES (Cost-sensitive + STD),METADES (SMOTE + MEC),0.1985541927717661,9.847407868665472,2.3545775074996547e-16,True,Better,roc_auc,METADES (Cost-sensitive + STD),METADES (SMOTE + MEC),0.08740784916837552,2.8723513155367306,0.004984800813075471,True,Better
average_cost,METADES (Cost-sensitive + STD),METADES (SMOTE + STD),-0.3660138676126743,-4.9127377594322486,3.554641078894372e-06,True,Worse,accuracy,METADES (Cost-sensitive + STD),METADES (SMOTE + STD),-0.08397887607836818,-3.4062696835528743,0.0009529317106315079,True,Worse,precision,METADES (Cost-sensitive + STD),METADES (SMOTE + STD),-0.0783504869957185,-2.123106281123368,0.03623838613563913,True,Worse,recall,METADES (Cost-sensitive + STD),METADES (SMOTE + STD),0.31303076923076917,6.456918377873754,4.000294900812594e-09,True,Better,f1,METADES (Cost-sensitive + STD),METADES (SMOTE + STD),0.04750522797246037,1.3501426995385049,0.1800488984018941,False,No Diff,roc_auc,METADES (Cost-sensitive + STD),METADES (SMOTE + STD),0.07025812783707519,2.4493419376422656,0.016068808835892692,True,Better
