model,accuracy_count,accuracy_mean,accuracy_std,accuracy_min,accuracy_25%,accuracy_50%,accuracy_75%,accuracy_max
METADES (Baseline),100.0,0.8486088043215352,0.014569068352110099,0.8037974683544303,0.8407643312101911,0.8471337579617835,0.8598726114649682,0.8853503184713376
METADES (Cost-sensitive + Minimum Expected Cost),100.0,0.1596670160445053,0.0016657955207305673,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.1645569620253164
METADES (Cost-sensitive + Standard Threshold),100.0,0.7317471579456583,0.06111146702045253,0.4777070063694267,0.7006369426751592,0.7388535031847133,0.7770700636942676,0.8544303797468354
METADES (SMOTE + Minimum Expected Cost),100.0,0.16004877852132546,0.0024997109007165686,0.1582278481012658,0.1592356687898089,0.1592356687898089,0.1592356687898089,0.1719745222929936
METADES (SMOTE + Standard Threshold),100.0,0.8157260340240264,0.029717968217265942,0.7261146496815286,0.802547770700637,0.8152866242038217,0.8407643312101911,0.89171974522293
