model,f1_count,f1_mean,f1_std,f1_min,f1_25%,f1_50%,f1_75%,f1_max
METADES (Baseline),100.0,0.2117245793511602,0.12404384393371708,0.0,0.132258064516129,0.2068965517241379,0.29634581105169333,0.5263157894736842
METADES (Cost-sensitive + Minimum Expected Cost),100.0,0.2753634937170218,0.0024685657153327625,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2826086956521739
METADES (Cost-sensitive + Standard Threshold),100.0,0.4740091891933573,0.05802218352430953,0.3166666666666666,0.4332557502738225,0.4769012082444918,0.5077777777777778,0.6229508196721312
METADES (SMOTE + Minimum Expected Cost),100.0,0.2754549964215912,0.0025300890445253688,0.273224043715847,0.2747252747252747,0.2747252747252747,0.2747252747252747,0.2841530054644808
METADES (SMOTE + Standard Threshold),100.0,0.42650396122089695,0.0784736948652781,0.2456140350877192,0.3703703703703703,0.4338680926916221,0.46317512274959083,0.6530612244897959
