,mean,std,min,max
average_cost,-0.0056835168312505575,0.034865479382199915,-0.1339425176115776,0.12994980981746984
accuracy,0.0014755626889758346,0.014623610161044158,-0.09178726564785855,0.060273232652877595
precision,0.0007035425940141288,0.0054889839291748345,-0.027747293374117604,0.0227510631337913
recall,0.0029592920353982287,0.01784059090657856,-0.04424778761061943,0.07575221238938057
specificity,0.0012212818536133175,0.015902524125069692,-0.10456966638631901,0.06202054183551248
f1,0.0011399967124830761,0.008380437005683491,-0.03950152583282829,0.033901121728292516
roc_auc,0.02460349510831095,0.05868035873761465,-0.14398379509497639,0.1987729254106146
average_precision,0.009183919931078942,0.05345411541219538,-0.23083993224129645,0.10693885244697157
