Model,Mean_TPR,Std_TPR,Mean_FPR,Std_FPR,Distance_to_Ideal
DecisionTreeClassifier,0.9911999999605057,0.025791706441444285,0.96418774207518,0.08568228496886819,0.9642278993934623
